study_id,year,month,day,participant,age_in_years,sex,species,group_original,sessiontotal,sessioncond,trial,condition,appleft,appright,toneleft,toneright,indicated,choice,code,train
bohn2019natural,2016,3,22,daza,30.0,f,chimpanzee,training,4.0,3.0,6.0,training,pushleftright,turncrank,low,high,l,l,1.0,0.0
bohn2019natural,2016,3,22,daza,30.0,f,chimpanzee,training,4.0,3.0,7.0,training,pushleftright,turncrank,low,high,l,l,1.0,0.0
bohn2019natural,2016,3,22,daza,30.0,f,chimpanzee,training,4.0,3.0,8.0,training,pushleftright,turncrank,low,high,r,l,0.0,0.0
bohn2019natural,2016,3,22,daza,30.0,f,chimpanzee,training,4.0,3.0,9.0,training,pushleftright,turncrank,low,high,r,l,0.0,0.0
bohn2019natural,2016,3,22,daza,30.0,f,chimpanzee,training,4.0,3.0,10.0,training,pushleftright,turncrank,low,high,l,l,1.0,0.0
bohn2019natural,2016,3,22,daza,30.0,f,chimpanzee,training,4.0,3.0,11.0,training,pushleftright,turncrank,low,high,r,l,0.0,0.0
bohn2019natural,2016,3,22,daza,30.0,f,chimpanzee,training,4.0,3.0,12.0,training,pushleftright,turncrank,low,high,l,l,1.0,0.0
bohn2019natural,2016,3,22,alex,15.0,m,chimpanzee,notraining,5.0,2.0,1.0,training,pushin,pulldown,high,low,l,l,1.0,1.0
bohn2019natural,2016,3,22,alex,15.0,m,chimpanzee,notraining,5.0,2.0,2.0,training,pushin,pulldown,high,low,r,l,0.0,1.0
bohn2019natural,2016,3,22,alex,15.0,m,chimpanzee,notraining,5.0,2.0,3.0,training,pushin,pulldown,high,low,r,l,0.0,1.0
bohn2019natural,2016,3,22,alex,15.0,m,chimpanzee,notraining,5.0,2.0,4.0,training,pushin,pulldown,high,low,l,l,1.0,1.0
bohn2019natural,2016,3,22,alex,15.0,m,chimpanzee,notraining,5.0,2.0,5.0,training,pushin,pulldown,high,low,l,l,1.0,1.0
bohn2019natural,2016,3,22,alex,15.0,m,chimpanzee,notraining,5.0,2.0,6.0,training,pushin,pulldown,high,low,r,r,1.0,1.0
bohn2019natural,2016,3,22,alex,15.0,m,chimpanzee,notraining,5.0,2.0,7.0,training,pushin,pulldown,high,low,l,l,1.0,1.0
bohn2019natural,2016,3,22,alex,15.0,m,chimpanzee,notraining,5.0,2.0,8.0,training,pushin,pulldown,high,low,l,l,1.0,1.0
bohn2019natural,2016,3,22,alex,15.0,m,chimpanzee,notraining,5.0,2.0,9.0,training,pushin,pulldown,high,low,r,r,1.0,1.0
bohn2019natural,2016,3,22,alex,15.0,m,chimpanzee,notraining,5.0,2.0,10.0,training,pushin,pulldown,high,low,l,l,1.0,1.0
bohn2019natural,2016,3,22,alex,15.0,m,chimpanzee,notraining,5.0,2.0,11.0,training,pushin,pulldown,high,low,r,r,1.0,1.0
bohn2019natural,2016,3,22,alex,15.0,m,chimpanzee,notraining,5.0,2.0,12.0,training,pushin,pulldown,high,low,r,r,1.0,1.0
bohn2019natural,2016,3,24,jahaga,23.0,f,chimpanzee,training,7.0,6.0,1.0,training,turncrank,pushleftright,high,low,r,r,1.0,0.0
bohn2019natural,2016,3,24,jahaga,23.0,f,chimpanzee,training,7.0,6.0,2.0,training,turncrank,pushleftright,high,low,l,l,1.0,0.0
bohn2019natural,2016,3,24,jahaga,23.0,f,chimpanzee,training,7.0,6.0,3.0,training,turncrank,pushleftright,high,low,r,r,1.0,0.0
bohn2019natural,2016,3,24,jahaga,23.0,f,chimpanzee,training,7.0,6.0,4.0,training,turncrank,pushleftright,high,low,r,r,1.0,0.0
bohn2019natural,2016,3,24,jahaga,23.0,f,chimpanzee,training,7.0,6.0,5.0,training,turncrank,pushleftright,high,low,l,l,1.0,0.0
bohn2019natural,2016,3,24,jahaga,23.0,f,chimpanzee,training,7.0,6.0,6.0,training,turncrank,pushleftright,high,low,r,r,1.0,0.0
bohn2019natural,2016,3,24,jahaga,23.0,f,chimpanzee,training,7.0,6.0,7.0,training,turncrank,pushleftright,high,low,l,l,1.0,0.0
bohn2019natural,2016,3,24,jahaga,23.0,f,chimpanzee,training,7.0,6.0,8.0,training,turncrank,pushleftright,high,low,l,r,0.0,0.0
bohn2019natural,2016,3,24,jahaga,23.0,f,chimpanzee,training,7.0,6.0,9.0,training,turncrank,pushleftright,high,low,r,r,1.0,0.0
bohn2019natural,2016,3,24,jahaga,23.0,f,chimpanzee,training,7.0,6.0,10.0,training,turncrank,pushleftright,high,low,l,r,0.0,0.0
bohn2019natural,2016,3,24,jahaga,23.0,f,chimpanzee,training,7.0,6.0,11.0,training,turncrank,pushleftright,high,low,r,r,1.0,0.0
bohn2019natural,2016,3,24,jahaga,23.0,f,chimpanzee,training,7.0,6.0,12.0,training,turncrank,pushleftright,high,low,l,l,1.0,0.0
bohn2019natural,2016,3,24,frederike,42.0,f,chimpanzee,notraining,7.0,4.0,1.0,training,turncrank,pushleftright,low,high,l,l,1.0,0.0
bohn2019natural,2016,3,24,frederike,42.0,f,chimpanzee,notraining,7.0,4.0,2.0,training,turncrank,pushleftright,low,high,l,r,0.0,0.0
bohn2019natural,2016,3,24,frederike,42.0,f,chimpanzee,notraining,7.0,4.0,3.0,training,turncrank,pushleftright,low,high,r,l,0.0,0.0
bohn2019natural,2016,3,24,frederike,42.0,f,chimpanzee,notraining,7.0,4.0,4.0,training,turncrank,pushleftright,low,high,r,r,1.0,0.0
bohn2019natural,2016,3,24,frederike,42.0,f,chimpanzee,notraining,7.0,4.0,5.0,training,turncrank,pushleftright,low,high,l,l,1.0,0.0
bohn2019natural,2016,3,24,frederike,42.0,f,chimpanzee,notraining,7.0,4.0,6.0,training,turncrank,pushleftright,low,high,r,l,0.0,0.0
bohn2019natural,2016,3,24,frederike,42.0,f,chimpanzee,notraining,7.0,4.0,7.0,training,turncrank,pushleftright,low,high,l,r,0.0,0.0
bohn2019natural,2016,3,24,frederike,42.0,f,chimpanzee,notraining,7.0,4.0,8.0,training,turncrank,pushleftright,low,high,r,l,0.0,0.0
bohn2019natural,2016,3,24,frederike,42.0,f,chimpanzee,notraining,7.0,4.0,9.0,training,turncrank,pushleftright,low,high,l,l,1.0,0.0
bohn2019natural,2016,3,24,frederike,42.0,f,chimpanzee,notraining,7.0,4.0,10.0,training,turncrank,pushleftright,low,high,r,l,0.0,0.0
bohn2019natural,2016,3,24,frederike,42.0,f,chimpanzee,notraining,7.0,4.0,11.0,training,turncrank,pushleftright,low,high,l,l,1.0,0.0
bohn2019natural,2016,3,24,frederike,42.0,f,chimpanzee,notraining,7.0,4.0,12.0,training,turncrank,pushleftright,low,high,r,l,0.0,0.0
bohn2019natural,2016,3,24,daza,30.0,f,chimpanzee,training,5.0,4.0,1.0,training,pushleftright,turncrank,low,high,r,l,0.0,0.0
bohn2019natural,2016,3,24,daza,30.0,f,chimpanzee,training,5.0,4.0,2.0,training,pushleftright,turncrank,low,high,l,l,1.0,0.0
bohn2019natural,2016,3,24,daza,30.0,f,chimpanzee,training,5.0,4.0,3.0,training,pushleftright,turncrank,low,high,l,l,1.0,0.0
bohn2019natural,2016,3,24,daza,30.0,f,chimpanzee,training,5.0,4.0,4.0,training,pushleftright,turncrank,low,high,r,l,0.0,0.0
bohn2019natural,2016,3,24,daza,30.0,f,chimpanzee,training,5.0,4.0,5.0,training,pushleftright,turncrank,low,high,l,l,1.0,0.0
bohn2019natural,2016,3,24,daza,30.0,f,chimpanzee,training,5.0,4.0,6.0,training,pushleftright,turncrank,low,high,r,l,0.0,0.0
bohn2019natural,2016,3,24,daza,30.0,f,chimpanzee,training,5.0,4.0,7.0,training,pushleftright,turncrank,low,high,r,l,0.0,0.0
bohn2019natural,2016,3,24,daza,30.0,f,chimpanzee,training,5.0,4.0,8.0,training,pushleftright,turncrank,low,high,l,l,1.0,0.0
bohn2019natural,2016,3,24,daza,30.0,f,chimpanzee,training,5.0,4.0,9.0,training,pushleftright,turncrank,low,high,l,l,1.0,0.0
bohn2019natural,2016,3,24,daza,30.0,f,chimpanzee,training,5.0,4.0,10.0,training,pushleftright,turncrank,low,high,r,l,0.0,0.0
bohn2019natural,2016,3,24,daza,30.0,f,chimpanzee,training,5.0,4.0,11.0,training,pushleftright,turncrank,low,high,l,l,1.0,0.0
bohn2019natural,2016,3,24,daza,30.0,f,chimpanzee,training,5.0,4.0,12.0,training,pushleftright,turncrank,low,high,r,l,0.0,0.0
bohn2019natural,2016,3,24,alex,15.0,m,chimpanzee,notraining,6.0,2.0,1.0,training2,pushin,pulldown,high,low,r,l,0.0,1.0
bohn2019natural,2016,3,24,alex,15.0,m,chimpanzee,notraining,6.0,2.0,2.0,training2,pushin,pulldown,high,low,l,l,1.0,1.0
bohn2019natural,2016,3,24,alex,15.0,m,chimpanzee,notraining,6.0,2.0,3.0,training2,pushin,pulldown,high,low,l,r,0.0,1.0
bohn2019natural,2016,3,24,alex,15.0,m,chimpanzee,notraining,6.0,2.0,4.0,training2,pushin,pulldown,high,low,r,r,1.0,1.0
bohn2019natural,2016,3,24,alex,15.0,m,chimpanzee,notraining,6.0,2.0,5.0,training2,pushin,pulldown,high,low,l,l,1.0,1.0
bohn2019natural,2016,3,24,alex,15.0,m,chimpanzee,notraining,6.0,2.0,6.0,training2,pushin,pulldown,high,low,r,r,1.0,1.0
bohn2019natural,2016,3,24,alex,15.0,m,chimpanzee,notraining,6.0,2.0,7.0,training2,pushin,pulldown,high,low,r,r,1.0,1.0
bohn2019natural,2016,3,24,alex,15.0,m,chimpanzee,notraining,6.0,2.0,8.0,training2,pushin,pulldown,high,low,l,l,1.0,1.0
bohn2019natural,2016,3,24,alex,15.0,m,chimpanzee,notraining,6.0,2.0,9.0,training2,pushin,pulldown,high,low,l,l,1.0,1.0
bohn2019natural,2016,3,24,alex,15.0,m,chimpanzee,notraining,6.0,2.0,10.0,training2,pushin,pulldown,high,low,r,r,1.0,1.0
bohn2019natural,2016,3,24,alex,15.0,m,chimpanzee,notraining,6.0,2.0,11.0,training2,pushin,pulldown,high,low,l,l,1.0,1.0
bohn2019natural,2016,3,24,alex,15.0,m,chimpanzee,notraining,6.0,2.0,12.0,training2,pushin,pulldown,high,low,r,r,1.0,1.0
bohn2019natural,2016,3,25,alex,15.0,m,chimpanzee,notraining,7.0,3.0,1.0,training2,pushin,pulldown,high,low,l,l,1.0,1.0
bohn2019natural,2016,3,25,alex,15.0,m,chimpanzee,notraining,7.0,3.0,2.0,training2,pushin,pulldown,high,low,l,r,0.0,1.0
bohn2019natural,2016,3,25,alex,15.0,m,chimpanzee,notraining,7.0,3.0,3.0,training2,pushin,pulldown,high,low,r,l,0.0,1.0
bohn2019natural,2016,3,25,alex,15.0,m,chimpanzee,notraining,7.0,3.0,4.0,training2,pushin,pulldown,high,low,r,r,1.0,1.0
bohn2019natural,2016,3,25,alex,15.0,m,chimpanzee,notraining,7.0,3.0,5.0,training2,pushin,pulldown,high,low,l,l,1.0,1.0
bohn2019natural,2016,3,25,alex,15.0,m,chimpanzee,notraining,7.0,3.0,6.0,training2,pushin,pulldown,high,low,l,r,0.0,1.0
bohn2019natural,2016,3,25,alex,15.0,m,chimpanzee,notraining,7.0,3.0,7.0,training2,pushin,pulldown,high,low,r,r,1.0,1.0
bohn2019natural,2016,3,25,alex,15.0,m,chimpanzee,notraining,7.0,3.0,8.0,training2,pushin,pulldown,high,low,l,l,1.0,1.0
bohn2019natural,2016,3,25,alex,15.0,m,chimpanzee,notraining,7.0,3.0,9.0,training2,pushin,pulldown,high,low,r,r,1.0,1.0
bohn2019natural,2016,3,25,alex,15.0,m,chimpanzee,notraining,7.0,3.0,10.0,training2,pushin,pulldown,high,low,r,r,1.0,1.0
bohn2019natural,2016,3,25,alex,15.0,m,chimpanzee,notraining,7.0,3.0,11.0,training2,pushin,pulldown,high,low,l,l,1.0,1.0
bohn2019natural,2016,3,25,alex,15.0,m,chimpanzee,notraining,7.0,3.0,12.0,training2,pushin,pulldown,high,low,r,r,1.0,1.0
bohn2019natural,2016,3,25,daza,30.0,f,chimpanzee,training,6.0,5.0,1.0,training,pushleftright,turncrank,low,high,l,l,1.0,0.0
bohn2019natural,2016,3,25,daza,30.0,f,chimpanzee,training,6.0,5.0,2.0,training,pushleftright,turncrank,low,high,l,l,1.0,0.0
bohn2019natural,2016,3,25,daza,30.0,f,chimpanzee,training,6.0,5.0,3.0,training,pushleftright,turncrank,low,high,r,l,0.0,0.0
bohn2019natural,2016,3,25,daza,30.0,f,chimpanzee,training,6.0,5.0,4.0,training,pushleftright,turncrank,low,high,r,l,0.0,0.0
bohn2019natural,2016,3,25,daza,30.0,f,chimpanzee,training,6.0,5.0,5.0,training,pushleftright,turncrank,low,high,l,l,1.0,0.0
bohn2019natural,2016,3,25,daza,30.0,f,chimpanzee,training,6.0,5.0,6.0,training,pushleftright,turncrank,low,high,r,l,0.0,0.0
bohn2019natural,2016,3,25,daza,30.0,f,chimpanzee,training,6.0,5.0,7.0,training,pushleftright,turncrank,low,high,r,l,0.0,0.0
bohn2019natural,2016,3,25,daza,30.0,f,chimpanzee,training,6.0,5.0,8.0,training,pushleftright,turncrank,low,high,l,l,1.0,0.0
bohn2019natural,2016,3,25,daza,30.0,f,chimpanzee,training,6.0,5.0,9.0,training,pushleftright,turncrank,low,high,r,l,0.0,0.0
bohn2019natural,2016,3,25,daza,30.0,f,chimpanzee,training,6.0,5.0,10.0,training,pushleftright,turncrank,low,high,l,l,1.0,0.0
bohn2019natural,2016,3,25,daza,30.0,f,chimpanzee,training,6.0,5.0,11.0,training,pushleftright,turncrank,low,high,l,l,1.0,0.0
bohn2019natural,2016,3,25,daza,30.0,f,chimpanzee,training,6.0,5.0,12.0,training,pushleftright,turncrank,low,high,r,l,0.0,0.0
bohn2019natural,2016,3,25,frederike,42.0,f,chimpanzee,notraining,8.0,5.0,1.0,training,turncrank,pushleftright,low,high,l,l,1.0,0.0
bohn2019natural,2016,3,25,frederike,42.0,f,chimpanzee,notraining,8.0,5.0,2.0,training,turncrank,pushleftright,low,high,r,l,0.0,0.0
bohn2019natural,2016,3,25,frederike,42.0,f,chimpanzee,notraining,8.0,5.0,3.0,training,turncrank,pushleftright,low,high,r,l,0.0,0.0
bohn2019natural,2016,3,25,frederike,42.0,f,chimpanzee,notraining,8.0,5.0,4.0,training,turncrank,pushleftright,low,high,l,l,1.0,0.0
bohn2019natural,2016,3,25,frederike,42.0,f,chimpanzee,notraining,8.0,5.0,5.0,training,turncrank,pushleftright,low,high,l,r,0.0,0.0
bohn2019natural,2016,3,25,frederike,42.0,f,chimpanzee,notraining,8.0,5.0,6.0,training,turncrank,pushleftright,low,high,r,l,0.0,0.0
bohn2019natural,2016,3,25,frederike,42.0,f,chimpanzee,notraining,8.0,5.0,7.0,training,turncrank,pushleftright,low,high,l,l,1.0,0.0
bohn2019natural,2016,3,25,frederike,42.0,f,chimpanzee,notraining,8.0,5.0,8.0,training,turncrank,pushleftright,low,high,r,l,0.0,0.0
bohn2019natural,2016,3,25,frederike,42.0,f,chimpanzee,notraining,8.0,5.0,9.0,training,turncrank,pushleftright,low,high,l,l,1.0,0.0
bohn2019natural,2016,3,25,frederike,42.0,f,chimpanzee,notraining,8.0,5.0,10.0,training,turncrank,pushleftright,low,high,l,l,1.0,0.0
bohn2019natural,2016,3,25,frederike,42.0,f,chimpanzee,notraining,8.0,5.0,11.0,training,turncrank,pushleftright,low,high,r,l,0.0,0.0
bohn2019natural,2016,3,25,frederike,42.0,f,chimpanzee,notraining,8.0,5.0,12.0,training,turncrank,pushleftright,low,high,r,l,0.0,0.0
bohn2019natural,2016,3,25,jahaga,23.0,f,chimpanzee,training,8.0,2.0,1.0,training2,turncrank,pushleftright,high,low,r,r,1.0,0.0
bohn2019natural,2016,3,25,jahaga,23.0,f,chimpanzee,training,8.0,2.0,2.0,training2,turncrank,pushleftright,high,low,r,r,1.0,0.0
bohn2019natural,2016,3,25,jahaga,23.0,f,chimpanzee,training,8.0,2.0,3.0,training2,turncrank,pushleftright,high,low,l,r,0.0,0.0
bohn2019natural,2016,3,25,jahaga,23.0,f,chimpanzee,training,8.0,2.0,4.0,training2,turncrank,pushleftright,high,low,r,r,1.0,0.0
bohn2019natural,2016,3,25,jahaga,23.0,f,chimpanzee,training,8.0,2.0,5.0,training2,turncrank,pushleftright,high,low,l,r,0.0,0.0
bohn2019natural,2016,3,25,jahaga,23.0,f,chimpanzee,training,8.0,2.0,6.0,training2,turncrank,pushleftright,high,low,l,r,0.0,0.0
bohn2019natural,2016,3,25,jahaga,23.0,f,chimpanzee,training,8.0,2.0,7.0,training2,turncrank,pushleftright,high,low,r,l,0.0,0.0
bohn2019natural,2016,3,25,jahaga,23.0,f,chimpanzee,training,8.0,2.0,8.0,training2,turncrank,pushleftright,high,low,l,r,0.0,0.0
bohn2019natural,2016,3,25,jahaga,23.0,f,chimpanzee,training,8.0,2.0,9.0,training2,turncrank,pushleftright,high,low,r,r,1.0,0.0
bohn2019natural,2016,3,25,jahaga,23.0,f,chimpanzee,training,8.0,2.0,10.0,training2,turncrank,pushleftright,high,low,l,l,1.0,0.0
bohn2019natural,2016,3,25,jahaga,23.0,f,chimpanzee,training,8.0,2.0,11.0,training2,turncrank,pushleftright,high,low,l,r,0.0,0.0
bohn2019natural,2016,3,25,jahaga,23.0,f,chimpanzee,training,8.0,2.0,12.0,training2,turncrank,pushleftright,high,low,r,r,1.0,0.0
bohn2019natural,2016,3,27,jahaga,23.0,f,chimpanzee,training,9.0,3.0,1.0,training2,turncrank,pushleftright,high,low,l,r,0.0,0.0
bohn2019natural,2016,3,27,jahaga,23.0,f,chimpanzee,training,9.0,3.0,2.0,training2,turncrank,pushleftright,high,low,l,r,0.0,0.0
bohn2019natural,2016,3,27,jahaga,23.0,f,chimpanzee,training,9.0,3.0,3.0,training2,turncrank,pushleftright,high,low,r,r,1.0,0.0
bohn2019natural,2016,3,27,jahaga,23.0,f,chimpanzee,training,9.0,3.0,4.0,training2,turncrank,pushleftright,high,low,r,l,0.0,0.0
bohn2019natural,2016,3,27,jahaga,23.0,f,chimpanzee,training,9.0,3.0,5.0,training2,turncrank,pushleftright,high,low,l,r,0.0,0.0
bohn2019natural,2016,3,27,jahaga,23.0,f,chimpanzee,training,9.0,3.0,6.0,training2,turncrank,pushleftright,high,low,l,r,0.0,0.0
bohn2019natural,2016,3,27,jahaga,23.0,f,chimpanzee,training,9.0,3.0,7.0,training2,turncrank,pushleftright,high,low,r,r,1.0,0.0
bohn2019natural,2016,3,27,jahaga,23.0,f,chimpanzee,training,9.0,3.0,8.0,training2,turncrank,pushleftright,high,low,r,l,0.0,0.0
bohn2019natural,2016,3,27,jahaga,23.0,f,chimpanzee,training,9.0,3.0,9.0,training2,turncrank,pushleftright,high,low,l,r,0.0,0.0
bohn2019natural,2016,3,27,jahaga,23.0,f,chimpanzee,training,9.0,3.0,10.0,training2,turncrank,pushleftright,high,low,r,l,0.0,0.0
bohn2019natural,2016,3,27,jahaga,23.0,f,chimpanzee,training,9.0,3.0,11.0,training2,turncrank,pushleftright,high,low,l,r,0.0,0.0
bohn2019natural,2016,3,27,jahaga,23.0,f,chimpanzee,training,9.0,3.0,12.0,training2,turncrank,pushleftright,high,low,r,l,0.0,0.0
bohn2019natural,2016,3,27,frederike,42.0,f,chimpanzee,notraining,9.0,6.0,1.0,training,turncrank,pushleftright,low,high,r,r,1.0,0.0
bohn2019natural,2016,3,27,frederike,42.0,f,chimpanzee,notraining,9.0,6.0,2.0,training,turncrank,pushleftright,low,high,r,r,1.0,0.0
bohn2019natural,2016,3,27,frederike,42.0,f,chimpanzee,notraining,9.0,6.0,3.0,training,turncrank,pushleftright,low,high,l,l,1.0,0.0
bohn2019natural,2016,3,27,frederike,42.0,f,chimpanzee,notraining,9.0,6.0,4.0,training,turncrank,pushleftright,low,high,r,l,0.0,0.0
bohn2019natural,2016,3,27,frederike,42.0,f,chimpanzee,notraining,9.0,6.0,5.0,training,turncrank,pushleftright,low,high,r,l,0.0,0.0
bohn2019natural,2016,3,27,frederike,42.0,f,chimpanzee,notraining,9.0,6.0,6.0,training,turncrank,pushleftright,low,high,l,l,1.0,0.0
bohn2019natural,2016,3,27,frederike,42.0,f,chimpanzee,notraining,9.0,6.0,7.0,training,turncrank,pushleftright,low,high,l,l,1.0,0.0
bohn2019natural,2016,3,27,frederike,42.0,f,chimpanzee,notraining,9.0,6.0,8.0,training,turncrank,pushleftright,low,high,r,l,0.0,0.0
bohn2019natural,2016,3,27,frederike,42.0,f,chimpanzee,notraining,9.0,6.0,9.0,training,turncrank,pushleftright,low,high,l,l,1.0,0.0
bohn2019natural,2016,3,27,frederike,42.0,f,chimpanzee,notraining,9.0,6.0,10.0,training,turncrank,pushleftright,low,high,r,r,1.0,0.0
bohn2019natural,2016,3,27,frederike,42.0,f,chimpanzee,notraining,9.0,6.0,11.0,training,turncrank,pushleftright,low,high,l,r,0.0,0.0
bohn2019natural,2016,3,27,frederike,42.0,f,chimpanzee,notraining,9.0,6.0,12.0,training,turncrank,pushleftright,low,high,l,l,1.0,0.0
bohn2019natural,2016,3,27,daza,30.0,f,chimpanzee,training,7.0,6.0,1.0,training,pushleftright,turncrank,low,high,r,l,0.0,0.0
bohn2019natural,2016,3,27,daza,30.0,f,chimpanzee,training,7.0,6.0,2.0,training,pushleftright,turncrank,low,high,r,l,0.0,0.0
bohn2019natural,2016,3,27,daza,30.0,f,chimpanzee,training,7.0,6.0,3.0,training,pushleftright,turncrank,low,high,l,l,1.0,0.0
bohn2019natural,2016,3,27,daza,30.0,f,chimpanzee,training,7.0,6.0,4.0,training,pushleftright,turncrank,low,high,l,l,1.0,0.0
bohn2019natural,2016,3,27,daza,30.0,f,chimpanzee,training,7.0,6.0,5.0,training,pushleftright,turncrank,low,high,r,l,0.0,0.0
bohn2019natural,2016,3,27,daza,30.0,f,chimpanzee,training,7.0,6.0,6.0,training,pushleftright,turncrank,low,high,l,l,1.0,0.0
bohn2019natural,2016,3,27,daza,30.0,f,chimpanzee,training,7.0,6.0,7.0,training,pushleftright,turncrank,low,high,l,l,1.0,0.0
bohn2019natural,2016,3,27,daza,30.0,f,chimpanzee,training,7.0,6.0,8.0,training,pushleftright,turncrank,low,high,r,l,0.0,0.0
bohn2019natural,2016,3,27,daza,30.0,f,chimpanzee,training,7.0,6.0,9.0,training,pushleftright,turncrank,low,high,r,l,0.0,0.0
bohn2019natural,2016,3,27,daza,30.0,f,chimpanzee,training,7.0,6.0,10.0,training,pushleftright,turncrank,low,high,l,l,1.0,0.0
bohn2019natural,2016,3,27,daza,30.0,f,chimpanzee,training,7.0,6.0,11.0,training,pushleftright,turncrank,low,high,r,l,0.0,0.0
bohn2019natural,2016,3,27,daza,30.0,f,chimpanzee,training,7.0,6.0,12.0,training,pushleftright,turncrank,low,high,r,l,0.0,0.0
bohn2019natural,2016,3,27,alex,15.0,m,chimpanzee,notraining,8.0,4.0,1.0,training2,pushin,pulldown,high,low,r,l,0.0,1.0
bohn2019natural,2016,3,27,alex,15.0,m,chimpanzee,notraining,8.0,4.0,2.0,training2,pushin,pulldown,high,low,r,r,1.0,1.0
bohn2019natural,2016,3,27,alex,15.0,m,chimpanzee,notraining,8.0,4.0,3.0,training2,pushin,pulldown,high,low,l,l,1.0,1.0
bohn2019natural,2016,3,27,alex,15.0,m,chimpanzee,notraining,8.0,4.0,4.0,training2,pushin,pulldown,high,low,l,l,1.0,1.0
bohn2019natural,2016,3,27,alex,15.0,m,chimpanzee,notraining,8.0,4.0,5.0,training2,pushin,pulldown,high,low,r,l,0.0,1.0
bohn2019natural,2016,3,27,alex,15.0,m,chimpanzee,notraining,8.0,4.0,6.0,training2,pushin,pulldown,high,low,l,l,1.0,1.0
bohn2019natural,2016,3,27,alex,15.0,m,chimpanzee,notraining,8.0,4.0,7.0,training2,pushin,pulldown,high,low,l,l,1.0,1.0
bohn2019natural,2016,3,27,alex,15.0,m,chimpanzee,notraining,8.0,4.0,8.0,training2,pushin,pulldown,high,low,r,r,1.0,1.0
bohn2019natural,2016,3,27,alex,15.0,m,chimpanzee,notraining,8.0,4.0,9.0,training2,pushin,pulldown,high,low,l,r,0.0,1.0
bohn2019natural,2016,3,27,alex,15.0,m,chimpanzee,notraining,8.0,4.0,10.0,training2,pushin,pulldown,high,low,r,l,0.0,1.0
bohn2019natural,2016,3,27,alex,15.0,m,chimpanzee,notraining,8.0,4.0,11.0,training2,pushin,pulldown,high,low,r,l,0.0,1.0
bohn2019natural,2016,3,27,alex,15.0,m,chimpanzee,notraining,8.0,4.0,12.0,training2,pushin,pulldown,high,low,l,l,1.0,1.0
bohn2019natural,2016,3,28,frederike,42.0,f,chimpanzee,notraining,10.0,7.0,1.0,training,turncrank,pushleftright,low,high,l,l,1.0,0.0
bohn2019natural,2016,3,28,frederike,42.0,f,chimpanzee,notraining,10.0,7.0,2.0,training,turncrank,pushleftright,low,high,r,l,0.0,0.0
bohn2019natural,2016,3,28,frederike,42.0,f,chimpanzee,notraining,10.0,7.0,3.0,training,turncrank,pushleftright,low,high,l,l,1.0,0.0
bohn2019natural,2016,3,28,frederike,42.0,f,chimpanzee,notraining,10.0,7.0,4.0,training,turncrank,pushleftright,low,high,l,r,0.0,0.0
bohn2019natural,2016,3,28,frederike,42.0,f,chimpanzee,notraining,10.0,7.0,5.0,training,turncrank,pushleftright,low,high,r,r,1.0,0.0
bohn2019natural,2016,3,28,frederike,42.0,f,chimpanzee,notraining,10.0,7.0,6.0,training,turncrank,pushleftright,low,high,r,l,0.0,0.0
bohn2019natural,2016,3,28,frederike,42.0,f,chimpanzee,notraining,10.0,7.0,7.0,training,turncrank,pushleftright,low,high,l,r,0.0,0.0
bohn2019natural,2016,3,28,frederike,42.0,f,chimpanzee,notraining,10.0,7.0,8.0,training,turncrank,pushleftright,low,high,r,l,0.0,0.0
bohn2019natural,2016,3,28,frederike,42.0,f,chimpanzee,notraining,10.0,7.0,9.0,training,turncrank,pushleftright,low,high,r,r,1.0,0.0
bohn2019natural,2016,3,28,frederike,42.0,f,chimpanzee,notraining,10.0,7.0,10.0,training,turncrank,pushleftright,low,high,l,l,1.0,0.0
bohn2019natural,2016,3,28,frederike,42.0,f,chimpanzee,notraining,10.0,7.0,11.0,training,turncrank,pushleftright,low,high,r,l,0.0,0.0
bohn2019natural,2016,3,28,frederike,42.0,f,chimpanzee,notraining,10.0,7.0,12.0,training,turncrank,pushleftright,low,high,l,r,0.0,0.0
bohn2019natural,2016,3,28,daza,30.0,f,chimpanzee,training,8.0,7.0,1.0,training,pushleftright,turncrank,low,high,l,l,1.0,0.0
